Date,Filename,Total,Additions,Deletions
2017-09-01,DownloadService.java,17,4,13
2017-09-01,FileService.java,30,11,19
2017-09-01,UploadService.java,5,1,4
2017-09-01,DownloadService.java,13,0,13
2017-09-01,FileService.java,18,0,18
2017-09-01,UploadService.java,8,0,8
2017-09-01,FileItemUtil.java,9,5,4
2017-09-01,IndexPage.java,6,2,4
2017-09-01,ExceptionHandler.java,14,10,4
2017-09-01,DisconnectController.java,2,1,1
2017-09-01,DownloadController.java,7,3,4
2017-09-01,UploadController.java,7,5,2
2017-09-01,lombok.config,1,1,0
2017-09-01,application.yml,14,7,7
2017-09-01,BasicStaticClassTest.java,4,2,2
2017-06-01,.gitignore,13,6,7
2017-06-01,last-build.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,0,2
2017-06-01,cache.properties.lock,1,0,1
2017-06-01,last-build.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,0,2
2017-06-01,cache.properties.lock,1,0,1
2017-06-01,QFileItem.java,62,0,62
2017-06-01,QAbstractAuditEntity.java,41,0,41
2017-06-01,.gitignore,1,1,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,annotation-processors.bin,0,0,0
2017-06-01,fileContent.lock,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,jvmClassSignatures.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,0,2
2017-06-01,cache.properties.lock,1,0,1
2017-06-01,docker-compose.yml,4,2,2
2017-06-01,App.java,22,13,9
2017-06-01,AppCfg.java,8,4,4
2017-06-01,MustacheCfg.java,12,6,6
2017-06-01,DbProps.java,21,21,0
2017-06-01,WebInterceptor.java,50,25,25
2017-06-01,FileItem.java,46,23,23
2017-06-01,FileItemRepository.java,4,2,2
2017-06-01,FileType.java,2,1,1
2017-06-01,AbstractAuditEntity.java,4,3,1
2017-06-01,DownloadServiceBean.java,42,21,21
2017-06-01,FileServiceBean.java,180,90,90
2017-06-01,UploadServiceBean.java,44,22,22
2017-06-01,DownloadService.java,4,2,2
2017-06-01,FileService.java,8,4,4
2017-06-01,UploadService.java,2,1,1
2017-06-01,FileItemUtil.java,35,17,18
2017-06-01,IndexPage.java,26,13,13
2017-06-01,ExceptionHandler.java,24,12,12
2017-06-01,DisconnectController.java,18,9,9
2017-06-01,DownloadController.java,20,10,10
2017-06-01,UploadController.java,16,8,8
2017-06-01,application.yml,4,2,2
2017-06-01,application-app-props.yml,0,0,0
2017-06-01,application-db-disabled.yml,8,8,0
2017-06-01,application-db-props.yml,0,0,0
2017-06-01,application-db.yml,8,0,8
2017-06-01,download.hbs,7,4,3
2017-06-01,BasicActionWhen.java,12,6,6
2017-06-01,BasicJGivenTestScenario.java,12,6,6
2017-06-01,BasicOutcomeThen.java,14,7,7
2017-06-01,BasicStateGiven.java,12,6,6
2017-06-01,BasicStaticClassTest.java,32,16,16
2017-06-01,BasicContextTest.java,12,6,6
2017-06-01,fileContent.lock,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,.travis.yml,4,4,0
2017-06-01,docker-compose.yml,4,2,2
2017-06-01,fileContent.lock,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,cache.properties,4,2,2
2017-06-01,FileItemRepository.java,3,2,1
2017-06-01,tail.hbs,2,1,1
2017-06-01,.gitignore,3,2,1
2017-06-01,last-build.bin,0,0,0
2017-06-01,annotation-processors.bin,0,0,0
2017-06-01,fileContent.lock,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,jvmClassSignatures.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,2,0
2017-06-01,cache.properties.lock,1,1,0
2017-06-01,.travis.yml,28,27,1
2017-06-01,README.adoc,1,1,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,2,0
2017-06-01,cache.properties.lock,1,1,0
2017-06-01,docker-compose.yml,29,29,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,last-build.bin,0,0,0
2017-06-01,fileHashes.bin,0,0,0
2017-06-01,fileHashes.lock,0,0,0
2017-06-01,fileSnapshots.bin,0,0,0
2017-06-01,taskHistory.bin,0,0,0
2017-06-01,taskHistory.lock,0,0,0
2017-06-01,built.bin,0,0,0
2017-06-01,cache.properties,2,2,0
2017-06-01,cache.properties.lock,1,1,0
2017-06-01,docker-compose.yml,16,16,0
2017-06-01,QFileItem.java,62,62,0
2017-06-01,QAbstractAuditEntity.java,41,41,0
2017-06-01,application.yml,1,1,0
2017-06-01,application-db.yml,23,17,6
2017-06-01,application-props.yml,7,7,0
2017-06-01,BasicActionWhen.java,1,0,1
2017-06-01,BasicJGivenTestScenario.java,1,0,1
2017-06-01,BasicOutcomeThen.java,1,0,1
2017-06-01,BasicStateGiven.java,2,1,1
2017-05-01,.gitignore,6,5,1
2017-05-01,.gitkeep,0,0,0
2017-05-01,FileItemRepository.java,4,2,2
2017-05-01,DownloadServiceBean.java,6,3,3
2017-05-01,FileServiceBean.java,112,56,56
2017-05-01,UploadServiceBean.java,5,3,2
2017-05-01,DownloadService.java,2,1,1
2017-05-01,FileService.java,2,1,1
2017-05-01,UploadService.java,2,1,1
2017-05-01,FileItemUtil.java,25,8,17
2017-05-01,IndexPage.java,19,6,13
2017-05-01,ExceptionHandler.java,2,1,1
2017-05-01,DisconnectController.java,18,8,10
2017-05-01,DownloadController.java,6,3,3
2017-05-01,UploadController.java,11,4,7
2017-05-01,application-db.yml,1,0,1
2017-05-01,BasicActionWhen.java,3,2,1
2017-05-01,BasicJGivenTestScenario.java,2,2,0
2017-05-01,BasicOutcomeThen.java,4,2,2
2017-05-01,BasicStaticClassTest.java,3,3,0
2017-05-01,BasicContextTest.java,8,4,4
2017-05-01,streaming-file-server.iml,126,0,126
2017-05-01,AppProps.java,20,20,0
2017-05-01,WebInterceptor.java,18,5,13
2017-05-01,FileItemRepository.java,13,0,13
2017-05-01,ExceptionHandler.java,1,1,0
2017-05-01,FileServiceBean.java,20,9,11
2017-05-01,application.properties,26,0,26
2017-05-01,application.yml,8,8,0
2017-05-01,application-app.yml,8,8,0
2017-05-01,application-db.yml,9,9,0
2017-05-01,application-fb.yml,4,4,0
2017-05-01,application-file.yml,5,5,0
2017-05-01,application-mvc.yml,3,3,0
2017-05-01,.gitignore,9,4,5
2017-05-01,App.java,4,3,1
2017-05-01,AppCfg.java,1,0,1
2017-05-01,AuditConfig.java,8,8,0
2017-05-01,MustacheCfg.java,8,3,5
2017-05-01,WebInterceptor.java,29,13,16
2017-05-01,FileItem.java,27,11,16
2017-05-01,FileType.java,1,0,1
2017-05-01,AbstractAuditEntity.java,39,39,0
2017-05-01,ExceptionHandler.java,10,8,2
2017-05-01,DownloadServiceBean.java,36,19,17
2017-05-01,FileServiceBean.java,51,24,27
2017-05-01,UploadServiceBean.java,30,16,14
2017-05-01,DownloadService.java,4,2,2
2017-05-01,UploadService.java,3,1,2
2017-05-01,FileItemUtil.java,17,6,11
2017-05-01,IndexPage.java,27,18,9
2017-05-01,Get.java,26,0,26
2017-05-01,Post.java,26,0,26
2017-05-01,WebPage.java,26,0,26
2017-05-01,DisconnectResource.java,10,5,5
2017-05-01,DownloadResource.java,25,10,15
2017-05-01,UploadResource.java,26,17,9
2017-05-01,application.properties,9,6,3
2017-05-01,download.hbs,17,12,5
2017-05-01,head.hbs,12,6,6
2017-05-01,nav.hbs,5,0,5
2017-05-01,App.java,2,0,2
2017-05-01,H2ConsoleCfg.java,19,0,19
2017-05-01,MustacheCfg.java,3,2,1
2017-05-01,BasicContextTest.java,6,2,4
2016-04-01,.gitignore,1,1,0
2016-04-01,streaming-file-server.iml,225,10,215
2016-04-01,DisconnectResource.java,2,1,1
2016-04-01,app.css,2,1,1
2016-04-01,App.java,4,4,0
2016-04-01,AppCfg.java,1,1,0
2016-04-01,H2ConsoleCfg.java,3,3,0
2016-04-01,Jsr310JpaCfg.java,3,1,2
2016-04-01,MustacheCfg.java,2,2,0
2016-04-01,WebInterceptor.java,14,3,11
2016-04-01,FileItem.java,2,2,0
2016-04-01,FileItemRepository.java,1,1,0
2016-04-01,FileType.java,1,1,0
2016-04-01,DownloadServiceBean.java,3,3,0
2016-04-01,FileServiceBean.java,10,10,0
2016-04-01,UploadServiceBean.java,2,2,0
2016-04-01,DownloadService.java,1,1,0
2016-04-01,FileService.java,1,1,0
2016-04-01,UploadService.java,1,1,0
2016-04-01,IndexPage.java,1,1,0
2016-04-01,Get.java,1,1,0
2016-04-01,Post.java,1,1,0
2016-04-01,WebPage.java,1,1,0
2016-04-01,LogoutResource.java,31,0,31
2016-04-01,DownloadResource.java,2,2,0
2016-04-01,DisconnectResource.java,33,33,0
2016-04-01,UploadResource.java,1,1,0
2016-04-01,app.css,2,1,1
2016-04-01,nav.hbs,6,5,1
2016-04-01,tail.hbs,2,1,1
2016-04-01,AppCfg.java,14,14,0
2016-04-01,WebInterceptor.java,1,0,1
2016-04-01,LogoutResource.java,31,31,0
2016-04-01,DownloadResource.java,2,1,1
2016-04-01,application.properties,2,2,0
2016-04-01,head.hbs,5,3,2
2016-04-01,nav.hbs,2,1,1
2016-04-01,WebInterceptor.java,9,2,7
2016-04-01,DownloadServiceBean.java,1,1,0
2016-04-01,upload.hbs,4,2,2
2016-04-01,app.css,21,20,1
2016-04-01,nav.hbs,10,7,3
2016-04-01,tail.hbs,4,2,2
2016-04-01,WebInterceptor.java,39,37,2
2016-04-01,application.properties,3,3,0
2016-04-01,head.hbs,3,2,1
2016-04-01,nav.hbs,33,27,6
2016-04-01,tail.hbs,4,2,2
2016-04-01,streaming-file-server.iml,12,9,3
2016-03-01,Jsr310JpaCfg.java,3,2,1
2016-03-01,WebInterceptor.java,12,5,7
2016-03-01,FileItem.java,2,1,1
2016-03-01,ExceptionHandler.java,27,27,0
2016-03-01,FileServiceBean.java,60,30,30
2016-03-01,FileItemUtil.java,3,2,1
2016-03-01,IndexPage.java,2,0,2
2016-03-01,Get.java,9,3,6
2016-03-01,Post.java,9,3,6
2016-03-01,WebPage.java,13,6,7
2016-03-01,DownloadResource.java,2,0,2
2016-03-01,UploadResource.java,2,0,2
2016-03-01,DownloadServiceBean.java,9,4,5
2016-03-01,UploadServiceBean.java,3,2,1
2016-03-01,DownloadService.java,2,1,1
2016-03-01,DownloadResource.java,8,4,4
2016-03-01,UploadResource.java,2,1,1
2016-03-01,download.hbs,4,2,2
2016-03-01,nav.hbs,2,1,1
2016-03-01,.gitignore,1,1,0
2016-03-01,AppTests.java,15,0,15
2016-03-01,BasicActionWhen.java,15,15,0
2016-03-01,BasicJGivenTestScenario.java,13,13,0
2016-03-01,BasicOutcomeThen.java,20,20,0
2016-03-01,BasicStateGiven.java,15,15,0
2016-03-01,BasicStaticClassTest.java,38,38,0
2016-03-01,BasicContextTest.java,25,25,0
2016-03-01,streaming-file-server.iml,325,325,0
2016-03-01,streaming-file-server.iml,106,0,106
2016-03-01,App.java,2,1,1
2016-03-01,FileItem.java,6,3,3
2016-03-01,FileItemRepository.java,6,3,3
2016-03-01,FileServiceBean.java,36,20,16
2016-03-01,UploadServiceBean.java,1,0,1
2016-03-01,download.hbs,8,3,5
2016-03-01,streaming-file-server.iml,1,1,0
2016-03-01,FileItem.java,4,4,0
2016-03-01,FileItemRepository.java,2,1,1
2016-03-01,DownloadServiceBean.java,7,2,5
2016-03-01,FileServiceBean.java,42,30,12
2016-03-01,DownloadService.java,4,2,2
2016-03-01,Get.java,11,7,4
2016-03-01,Post.java,11,7,4
2016-03-01,DownloadController.java,8,2,6
2016-03-01,UploadController.java,6,2,4
2016-03-01,download.hbs,62,34,28
2016-03-01,nav.hbs,17,11,6
2016-03-01,streaming-file-server.iml,208,2,206
2016-03-01,UploadController.java,3,1,2
2016-03-01,IndexPage.java,2,1,1
2016-03-01,application.properties,2,1,1
2016-03-01,.gitignore,8,8,0
2016-03-01,.travis.yml,7,7,0
2016-03-01,.gitkeep,0,0,0
2016-03-01,.gitkeep,0,0,0
2016-03-01,App.java,22,22,0
2016-03-01,H2ConsoleCfg.java,16,16,0
2016-03-01,Jsr310JpaCfg.java,9,9,0
2016-03-01,MustacheCfg.java,20,20,0
2016-03-01,WebInterceptor.java,52,52,0
2016-03-01,FileItem.java,60,60,0
2016-03-01,FileItemRepository.java,28,28,0
2016-03-01,FileType.java,5,5,0
2016-03-01,DownloadServiceBean.java,52,52,0
2016-03-01,FileServiceBean.java,133,133,0
2016-03-01,UploadServiceBean.java,39,39,0
2016-03-01,DownloadService.java,12,12,0
2016-03-01,FileService.java,17,17,0
2016-03-01,UploadService.java,8,8,0
2016-03-01,FileItemUtil.java,50,50,0
2016-03-01,IndexPage.java,31,31,0
2016-03-01,Get.java,25,25,0
2016-03-01,Post.java,25,25,0
2016-03-01,WebPage.java,26,26,0
2016-03-01,DownloadController.java,40,40,0
2016-03-01,UploadController.java,30,30,0
2016-03-01,application.properties,18,18,0
2016-03-01,app.css,7,7,0
2016-03-01,index.hbs,4,4,0
2016-03-01,download.hbs,31,31,0
2016-03-01,head.hbs,15,15,0
2016-03-01,nav.hbs,35,35,0
2016-03-01,tail.hbs,11,11,0
2016-03-01,upload.hbs,7,7,0
2016-03-01,AppTests.java,15,15,0
2016-03-01,streaming-file-server.iml,309,309,0
